order_id,order_date,region,category,product_name,customer_segment,quantity,unit_price,discount,sales,profit
100192,2024-07-07,Europe,Electronics,Headphones,Consumer,4,67.38,0.15,263.47,80.15
102136,2024-07-07,Europe,Electronics,Smartwatch,Small Business,5,59.72,0.05,326.25,114.59
101894,2024-07-07,Latin America,Home & Garden,Wall Art,Corporate,7,23.27,0.2,149.85,36.36
101245,2024-07-08,Asia Pacific,Office Supplies,Whiteboard,Corporate,7,18.68,0.0,150.4,63.72
102116,2024-07-08,North America,Electronics,Laptop Sleeve,Small Business,2,133.18,0.05,290.99,80.3
101984,2024-07-08,North America,Office Supplies,Sticky Notes,Corporate,4,16.55,0.2,60.89,15.0
101594,2024-07-09,North America,Furniture,Standing Desk,Consumer,7,325.64,0.0,2621.42,1074.74
101337,2024-07-10,Europe,Electronics,Wireless Mouse,Small Business,3,117.5,0.0,405.39,108.53
100712,2024-07-11,Asia Pacific,Office Supplies,Sticky Notes,Consumer,3,16.89,0.1,52.44,20.45
100063,2024-07-11,North America,Furniture,Bookshelf,Corporate,7,229.38,0.0,1846.47,733.39
101234,2024-07-11,North America,Apparel,Running Shoes,Corporate,2,26.11,0.0,60.06,28.49
102053,2024-07-12,North America,Electronics,Wireless Mouse,Consumer,2,89.82,0.0,206.6,61.56
100599,2024-07-12,Latin America,Electronics,Bluetooth Speaker,Consumer,7,95.41,0.0,768.06,290.44
100255,2024-07-12,North America,Furniture,Standing Desk,Consumer,6,177.53,0.15,1041.19,237.87
101703,2024-07-12,North America,Office Supplies,Sticky Notes,Consumer,5,15.61,0.05,85.27,30.35
100216,2024-07-13,North America,Furniture,Standing Desk,Consumer,4,171.77,0.15,671.64,167.05
102087,2024-07-13,Europe,Home & Garden,Wall Art,Corporate,4,59.0,0.15,230.69,94.0
101207,2024-07-13,North America,Office Supplies,Stapler,Consumer,2,21.41,0.15,41.85,8.9
100804,2024-07-13,Latin America,Home & Garden,Wall Art,Corporate,3,21.73,0.1,67.47,22.71
100221,2024-07-14,North America,Home & Garden,Plant Pot,Corporate,2,51.55,0.0,118.56,55.57
101705,2024-07-14,Europe,Office Supplies,Stapler,Consumer,5,17.47,0.0,100.48,49.04
101383,2024-07-14,North America,Office Supplies,Whiteboard,Consumer,2,18.93,0.1,39.19,11.91
100003,2024-07-14,Europe,Furniture,Desk Lamp,Small Business,7,316.73,0.0,2549.7,947.06
100420,2024-07-15,Asia Pacific,Electronics,Laptop Sleeve,Corporate,1,119.45,0.05,130.5,32.32
101928,2024-07-15,Asia Pacific,Furniture,Filing Cabinet,Consumer,6,64.33,0.1,399.47,96.09
101172,2024-07-16,North America,Furniture,Office Chair,Consumer,5,117.18,0.2,539.01,223.1
101428,2024-07-16,Asia Pacific,Electronics,Wireless Mouse,Consumer,6,98.59,0.0,680.26,315.56
100240,2024-07-16,Latin America,Furniture,Bookshelf,Consumer,3,330.48,0.05,1083.15,400.3
101330,2024-07-16,North America,Home & Garden,Plant Pot,Small Business,6,54.98,0.0,379.37,173.07
100184,2024-07-17,Asia Pacific,Office Supplies,Stapler,Consumer,2,16.48,0.1,34.12,9.93
100336,2024-07-17,North America,Home & Garden,Plant Pot,Small Business,1,27.82,0.1,28.79,8.56
101040,2024-07-18,Europe,Home & Garden,Plant Pot,Corporate,5,43.02,0.0,247.36,70.54
100676,2024-07-18,Asia Pacific,Furniture,Bookshelf,Corporate,5,179.29,0.15,876.28,361.33
101907,2024-07-19,Europe,Furniture,Desk Lamp,Consumer,7,209.38,0.2,1348.41,400.97
100940,2024-07-19,Asia Pacific,Apparel,T-Shirt,Consumer,6,40.89,0.05,268.02,111.26
100932,2024-07-19,Latin America,Office Supplies,Notebook Pack,Consumer,5,16.43,0.0,94.45,30.95
101408,2024-07-19,North America,Electronics,Wireless Mouse,Consumer,3,85.99,0.0,296.67,79.28
100315,2024-07-19,North America,Furniture,Standing Desk,Corporate,4,148.42,0.1,614.46,270.37
101141,2024-07-20,North America,Home & Garden,Garden Tool Set,Corporate,4,25.15,0.1,104.12,44.03
101528,2024-07-20,Latin America,Electronics,Smartwatch,Corporate,6,100.09,0.15,587.01,143.81
101489,2024-07-20,Europe,Home & Garden,Garden Tool Set,Small Business,3,25.25,0.15,74.05,16.59
101840,2024-07-21,Asia Pacific,Electronics,Laptop Sleeve,Corporate,6,98.55,0.05,646.01,262.6
101131,2024-07-21,North America,Home & Garden,Plant Pot,Consumer,6,40.4,0.15,236.94,59.48
100886,2024-07-21,North America,Office Supplies,Whiteboard,Corporate,3,21.42,0.0,73.91,24.58
101282,2024-07-22,Europe,Home & Garden,Plant Pot,Consumer,1,48.83,0.2,44.93,12.59
101163,2024-07-22,Asia Pacific,Furniture,Desk Lamp,Consumer,3,327.89,0.1,1018.09,460.35
100584,2024-07-22,North America,Apparel,Hoodie,Consumer,4,39.82,0.15,155.71,66.23
101924,2024-07-23,North America,Furniture,Bookshelf,Consumer,6,199.48,0.0,1376.42,485.51
100033,2024-07-23,Latin America,Furniture,Standing Desk,Consumer,2,243.61,0.1,504.28,148.45
101256,2024-07-23,Europe,Electronics,Laptop Sleeve,Small Business,5,71.26,0.3,286.81,66.45
101380,2024-07-23,Latin America,Furniture,Standing Desk,Consumer,6,241.29,0.0,1664.93,455.92
101485,2024-07-23,North America,Electronics,Wireless Mouse,Corporate,2,107.56,0.05,235.01,59.73
101452,2024-07-23,Europe,Electronics,Smartwatch,Consumer,1,121.05,0.05,132.25,43.15
101150,2024-07-24,Europe,Furniture,Desk Lamp,Small Business,2,319.18,0.2,587.29,206.4
100407,2024-07-24,North America,Electronics,Smartwatch,Consumer,2,90.03,0.1,186.36,57.11
102125,2024-07-24,Europe,Office Supplies,Pen Set,Consumer,7,8.85,0.15,60.53,23.46
102081,2024-07-25,Europe,Home & Garden,Candle Set,Small Business,3,47.5,0.2,131.09,52.26
100915,2024-07-26,Asia Pacific,Office Supplies,Whiteboard,Consumer,4,21.49,0.05,93.9,25.99
100820,2024-07-27,North America,Office Supplies,Notebook Pack,Small Business,7,24.66,0.05,188.6,80.93
101936,2024-07-27,Asia Pacific,Home & Garden,Wall Art,Small Business,1,27.3,0.0,31.39,11.12
100370,2024-07-27,Europe,Electronics,Laptop Sleeve,Small Business,5,80.71,0.3,324.87,88.08
101903,2024-07-28,North America,Home & Garden,Wall Art,Corporate,4,37.03,0.2,136.25,50.26
100177,2024-07-28,Middle East,Electronics,Headphones,Small Business,1,78.32,0.0,90.07,30.39
101951,2024-07-28,North America,Office Supplies,Notebook Pack,Small Business,7,17.7,0.0,142.5,66.45
101449,2024-07-28,North America,Home & Garden,Candle Set,Small Business,1,44.57,0.0,51.25,18.81
101014,2024-07-28,Europe,Electronics,Headphones,Consumer,6,101.63,0.0,701.28,232.73
101904,2024-07-29,Latin America,Furniture,Filing Cabinet,Corporate,4,191.86,0.1,794.31,225.17
100780,2024-07-29,Latin America,Office Supplies,Pen Set,Small Business,1,17.88,0.1,18.51,6.28
102045,2024-07-29,North America,Furniture,Desk Lamp,Consumer,7,302.04,0.1,2188.27,826.42
101949,2024-07-30,North America,Furniture,Desk Lamp,Consumer,5,204.9,0.15,1001.45,353.46
101588,2024-07-30,Asia Pacific,Home & Garden,Candle Set,Consumer,7,51.93,0.0,418.06,155.57
101500,2024-07-30,North America,Furniture,Standing Desk,Corporate,6,118.01,0.2,651.44,273.98
100691,2024-07-30,North America,Apparel,T-Shirt,Consumer,5,22.46,0.1,116.22,49.51
101361,2024-07-30,Asia Pacific,Apparel,Running Shoes,Small Business,6,22.36,0.0,154.28,42.43
101578,2024-07-30,Latin America,Home & Garden,Throw Blanket,Consumer,7,61.98,0.0,498.93,244.6
100984,2024-07-31,Asia Pacific,Electronics,Laptop Sleeve,Corporate,7,99.38,0.05,760.01,191.71
100069,2024-07-31,Asia Pacific,Home & Garden,Throw Blanket,Consumer,2,49.88,0.0,114.72,36.53
101393,2024-07-31,North America,Home & Garden,Throw Blanket,Corporate,5,64.72,0.0,372.13,117.87
100164,2024-07-31,Europe,Home & Garden,Throw Blanket,Small Business,2,64.02,0.2,117.8,45.63
102078,2024-08-02,Europe,Home & Garden,Throw Blanket,Consumer,3,35.63,0.1,96.2,25.49
101636,2024-08-02,Latin America,Office Supplies,Pen Set,Small Business,5,10.38,0.1,46.73,15.69
101801,2024-08-03,Asia Pacific,Electronics,Smartwatch,Consumer,2,116.43,0.05,221.21,72.73
101158,2024-08-03,North America,Home & Garden,Candle Set,Corporate,1,30.71,0.05,29.17,11.03
100610,2024-08-03,Asia Pacific,Office Supplies,Notebook Pack,Corporate,5,12.08,0.0,60.39,22.37
101110,2024-08-03,Europe,Home & Garden,Throw Blanket,Consumer,7,31.31,0.0,219.16,107.29
100088,2024-08-03,Asia Pacific,Home & Garden,Throw Blanket,Consumer,3,32.75,0.2,78.59,31.02
100361,2024-08-04,North America,Home & Garden,Garden Tool Set,Small Business,7,48.85,0.05,324.84,112.94
101569,2024-08-04,Europe,Furniture,Desk Lamp,Consumer,6,144.16,0.1,778.46,324.38
101923,2024-08-04,North America,Apparel,Hoodie,Corporate,7,35.01,0.1,220.55,99.64
100866,2024-08-04,North America,Office Supplies,Stapler,Small Business,6,11.69,0.0,70.13,33.89
101965,2024-08-04,North America,Furniture,Bookshelf,Small Business,7,252.16,0.0,1765.14,768.06
101821,2024-08-05,North America,Home & Garden,Plant Pot,Consumer,1,46.23,0.05,43.92,21.14
101891,2024-08-06,North America,Apparel,Jacket,Small Business,1,54.98,0.1,49.48,14.68
100832,2024-08-06,Latin America,Office Supplies,Whiteboard,Consumer,2,20.91,0.2,33.46,13.41
100430,2024-08-06,Europe,Apparel,Cap,Consumer,4,26.9,0.15,91.47,33.26
101552,2024-08-06,Latin America,Apparel,Running Shoes,Consumer,3,38.75,0.15,98.82,43.83
100865,2024-08-07,Latin America,Home & Garden,Plant Pot,Consumer,4,26.75,0.15,90.94,26.5
101981,2024-08-07,Asia Pacific,Office Supplies,Sticky Notes,Consumer,2,15.63,0.1,28.13,7.23
101990,2024-08-08,Latin America,Electronics,Bluetooth Speaker,Corporate,5,63.76,0.05,302.84,113.55
100412,2024-08-08,Asia Pacific,Home & Garden,Wall Art,Corporate,4,55.48,0.05,210.84,79.47
101064,2024-08-08,North America,Home & Garden,Plant Pot,Small Business,4,26.28,0.05,99.85,45.41
101094,2024-08-08,Europe,Home & Garden,Wall Art,Corporate,3,31.08,0.2,74.6,17.57
101887,2024-08-09,Asia Pacific,Home & Garden,Plant Pot,Consumer,7,28.27,0.0,197.9,61.95
101340,2024-08-09,Latin America,Furniture,Standing Desk,Corporate,7,328.01,0.1,2066.43,898.64
101884,2024-08-09,Latin America,Home & Garden,Plant Pot,Corporate,1,17.55,0.2,14.04,3.88
101215,2024-08-09,Asia Pacific,Office Supplies,Whiteboard,Corporate,3,26.24,0.05,74.8,25.99
100455,2024-08-10,North America,Office Supplies,Notebook Pack,Small Business,3,16.99,0.1,45.88,12.95
100465,2024-08-10,Europe,Office Supplies,Notebook Pack,Consumer,7,21.48,0.1,135.33,61.02
100185,2024-08-11,Europe,Electronics,Wireless Mouse,Consumer,4,87.69,0.1,315.67,139.93
101727,2024-08-11,North America,Electronics,Headphones,Consumer,1,96.23,0.1,86.61,25.13
100157,2024-08-11,North America,Furniture,Standing Desk,Corporate,2,243.22,0.0,486.45,134.23
100666,2024-08-11,Europe,Home & Garden,Wall Art,Corporate,2,45.98,0.05,87.36,39.38
100467,2024-08-12,Latin America,Apparel,Cap,Corporate,5,26.68,0.0,133.41,35.6
101651,2024-08-12,Europe,Electronics,Smartwatch,Consumer,7,57.04,0.05,379.29,102.78
102182,2024-08-12,Europe,Office Supplies,Stapler,Corporate,6,13.44,0.0,80.63,36.94
101800,2024-08-12,North America,Furniture,Standing Desk,Corporate,7,197.44,0.05,1312.94,448.48
101200,2024-08-13,Latin America,Electronics,Bluetooth Speaker,Small Business,5,120.38,0.0,601.89,277.58
100741,2024-08-14,Asia Pacific,Apparel,Hoodie,Consumer,6,27.12,0.3,113.89,35.95
101931,2024-08-14,Asia Pacific,Electronics,Laptop Sleeve,Corporate,4,78.89,0.1,284.02,89.77
102035,2024-08-14,North America,Electronics,Headphones,Consumer,4,87.83,0.0,351.31,129.47
101188,2024-08-14,Asia Pacific,Office Supplies,Notebook Pack,Consumer,6,22.74,0.15,115.96,40.44
102112,2024-08-15,North America,Furniture,Filing Cabinet,Consumer,7,286.09,0.2,1602.11,463.28
100139,2024-08-15,North America,Office Supplies,Whiteboard,Small Business,3,25.15,0.1,67.9,27.38
100795,2024-08-15,Asia Pacific,Home & Garden,Candle Set,Consumer,5,35.2,0.0,176.01,73.66
101508,2024-08-16,Asia Pacific,Office Supplies,Notebook Pack,Small Business,2,14.69,0.0,29.38,13.38
100625,2024-08-16,Europe,Home & Garden,Throw Blanket,Consumer,7,41.49,0.0,290.43,102.98
101564,2024-08-17,Asia Pacific,Furniture,Filing Cabinet,Consumer,5,233.25,0.1,1049.62,364.42
101098,2024-08-17,North America,Office Supplies,Sticky Notes,Corporate,6,15.5,0.15,79.04,35.2
101392,2024-08-17,Asia Pacific,Electronics,Bluetooth Speaker,Consumer,4,50.75,0.05,192.84,46.24
101692,2024-08-17,North America,Furniture,Desk Lamp,Consumer,3,234.25,0.1,632.47,278.08
101726,2024-08-18,Europe,Electronics,Wireless Mouse,Consumer,2,129.34,0.0,258.68,82.51
102120,2024-08-18,Europe,Apparel,Jacket,Consumer,6,33.35,0.0,200.1,69.27
101771,2024-08-19,Europe,Office Supplies,Notebook Pack,Corporate,2,14.04,0.0,28.07,7.12
102037,2024-08-19,Asia Pacific,Apparel,Running Shoes,Small Business,6,31.8,0.1,171.74,56.39
102110,2024-08-20,Europe,Office Supplies,Whiteboard,Small Business,2,19.59,0.0,39.18,15.89
101060,2024-08-20,North America,Electronics,Headphones,Consumer,5,105.58,0.2,422.31,94.65
101185,2024-08-20,Latin America,Furniture,Filing Cabinet,Consumer,6,173.71,0.0,1042.29,333.93
100094,2024-08-20,Asia Pacific,Office Supplies,Sticky Notes,Corporate,6,13.59,0.15,69.3,29.61
101271,2024-08-20,North America,Electronics,Smartwatch,Small Business,1,92.65,0.15,78.76,22.1
101980,2024-08-21,Asia Pacific,Electronics,Smartwatch,Corporate,4,137.03,0.05,520.71,197.71
101838,2024-08-21,North America,Apparel,Running Shoes,Corporate,1,38.88,0.3,27.22,5.92
101751,2024-08-22,Europe,Electronics,Bluetooth Speaker,Corporate,4,68.94,0.0,275.75,132.85
102135,2024-08-22,Europe,Electronics,Bluetooth Speaker,Consumer,1,83.16,0.0,83.16,34.32
100807,2024-08-22,Europe,Furniture,Bookshelf,Consumer,6,193.2,0.05,1101.26,308.8
101901,2024-08-22,Asia Pacific,Electronics,Headphones,Consumer,1,68.66,0.1,61.8,28.95
100509,2024-08-23,Europe,Electronics,Smartwatch,Consumer,3,64.71,0.0,194.13,53.81
100458,2024-08-23,Asia Pacific,Apparel,Hoodie,Corporate,4,41.24,0.15,140.2,59.59
101617,2024-08-24,North America,Electronics,Headphones,Corporate,2,83.97,0.0,167.95,56.05
100870,2024-08-24,Europe,Furniture,Bookshelf,Small Business,1,198.48,0.3,138.94,31.39
101373,2024-08-25,Europe,Office Supplies,Sticky Notes,Corporate,3,35.01,0.2,84.02,27.25
100383,2024-08-25,Europe,Apparel,Hoodie,Consumer,5,46.27,0.0,231.33,94.36
101885,2024-08-25,Asia Pacific,Office Supplies,Whiteboard,Consumer,5,22.85,0.2,91.41,30.45
100039,2024-08-26,Asia Pacific,Furniture,Filing Cabinet,Consumer,6,253.33,0.05,1443.98,637.77
100874,2024-08-26,Europe,Apparel,T-Shirt,Corporate,5,16.7,0.15,70.97,24.16
101715,2024-08-26,North America,Home & Garden,Garden Tool Set,Small Business,4,39.95,0.05,151.81,45.15
100047,2024-08-27,Asia Pacific,Furniture,Standing Desk,Consumer,7,243.56,0.1,1534.45,384.58
100168,2024-08-27,North America,Electronics,Headphones,Consumer,3,78.05,0.2,187.33,70.6
101032,2024-08-27,Asia Pacific,Electronics,Laptop Sleeve,Corporate,7,40.91,0.05,272.04,98.61
101492,2024-08-27,Asia Pacific,Office Supplies,Notebook Pack,Consumer,5,13.57,0.2,54.28,11.75
101670,2024-08-27,Asia Pacific,Office Supplies,Whiteboard,Consumer,7,24.94,0.1,157.12,48.55
100732,2024-08-28,North America,Office Supplies,Notebook Pack,Small Business,3,10.93,0.1,29.51,6.98
101733,2024-08-28,North America,Home & Garden,Candle Set,Consumer,2,22.28,0.05,42.33,15.02
100322,2024-08-28,North America,Home & Garden,Candle Set,Corporate,5,30.04,0.0,150.18,61.57
101115,2024-08-29,Europe,Office Supplies,Whiteboard,Small Business,7,16.9,0.0,118.28,44.47
100529,2024-08-29,Asia Pacific,Home & Garden,Candle Set,Corporate,1,30.82,0.0,30.82,8.2
100476,2024-08-30,North America,Furniture,Desk Lamp,Consumer,3,324.2,0.1,875.34,230.11
100129,2024-08-30,Asia Pacific,Home & Garden,Garden Tool Set,Corporate,5,39.71,0.1,178.69,71.85
101987,2024-08-30,North America,Furniture,Desk Lamp,Consumer,6,195.66,0.0,1173.95,435.23
100684,2024-08-31,Europe,Office Supplies,Sticky Notes,Corporate,5,19.17,0.15,81.45,36.07
100454,2024-08-31,Latin America,Furniture,Desk Lamp,Consumer,3,165.85,0.0,497.55,228.53
100576,2024-08-31,Asia Pacific,Electronics,Headphones,Corporate,4,102.33,0.05,388.85,154.68
100591,2024-08-31,Latin America,Apparel,Hoodie,Corporate,2,54.84,0.2,87.75,25.03
101331,2024-09-01,Asia Pacific,Home & Garden,Plant Pot,Consumer,2,35.11,0.0,70.21,26.08
101385,2024-09-01,North America,Apparel,Running Shoes,Corporate,6,27.12,0.1,146.44,57.38
101305,2024-09-01,Europe,Electronics,Bluetooth Speaker,Corporate,4,77.65,0.3,217.43,78.65
100376,2024-09-01,Europe,Office Supplies,Stapler,Corporate,5,19.84,0.1,89.28,36.31
102115,2024-09-02,Europe,Apparel,Cap,Consumer,1,19.61,0.0,19.61,7.03
100024,2024-09-02,North America,Furniture,Office Chair,Consumer,1,198.74,0.0,198.74,94.74
100728,2024-09-02,Europe,Furniture,Office Chair,Consumer,6,243.56,0.0,1461.36,379.82
100466,2024-09-02,Europe,Electronics,Headphones,Corporate,5,92.8,0.0,464.0,177.86
100586,2024-09-03,Latin America,Apparel,T-Shirt,Small Business,7,5.87,0.3,28.75,7.43
100699,2024-09-03,Asia Pacific,Office Supplies,Pen Set,Consumer,4,24.58,0.3,68.81,25.4
100931,2024-09-03,North America,Furniture,Bookshelf,Small Business,3,212.69,0.1,574.26,261.81
101140,2024-09-03,Latin America,Electronics,Bluetooth Speaker,Consumer,3,100.53,0.0,301.6,124.58
100650,2024-09-03,Asia Pacific,Office Supplies,Pen Set,Consumer,3,18.13,0.0,54.4,15.2
100189,2024-09-03,Europe,Furniture,Office Chair,Consumer,4,203.84,0.0,815.37,359.73
100257,2024-09-04,Europe,Apparel,T-Shirt,Small Business,6,23.89,0.1,129.03,50.22
101761,2024-09-04,Europe,Furniture,Filing Cabinet,Small Business,3,186.4,0.0,559.21,187.21
102102,2024-09-05,Middle East,Home & Garden,Wall Art,Corporate,5,37.72,0.0,188.62,92.89
102161,2024-09-05,Europe,Furniture,Desk Lamp,Consumer,5,256.14,0.3,896.48,259.05
102103,2024-09-05,Middle East,Apparel,Jacket,Small Business,2,25.85,0.0,51.7,24.53
101404,2024-09-05,Europe,Electronics,Smartwatch,Consumer,6,99.62,0.0,597.74,217.85
101739,2024-09-06,Europe,Apparel,Jacket,Consumer,1,5.0,0.1,4.5,2.01
101809,2024-09-06,Europe,Electronics,Laptop Sleeve,Consumer,4,98.0,0.0,392.01,194.35
102179,2024-09-06,Europe,Apparel,Cap,Corporate,1,56.53,0.0,56.53,20.41
100559,2024-09-06,Middle East,Office Supplies,Whiteboard,Consumer,3,15.6,0.0,46.79,21.26
101073,2024-09-06,Middle East,Home & Garden,Garden Tool Set,Consumer,2,37.0,0.05,70.29,19.23
100631,2024-09-06,Latin America,Furniture,Bookshelf,Small Business,4,137.51,0.1,495.03,118.35
101306,2024-09-06,Latin America,Home & Garden,Wall Art,Corporate,6,41.81,0.05,238.29,104.59
101883,2024-09-07,North America,Furniture,Filing Cabinet,Consumer,1,127.74,0.2,102.2,39.4
100409,2024-09-07,North America,Office Supplies,Sticky Notes,Small Business,6,18.08,0.0,108.51,52.17
100091,2024-09-07,Europe,Apparel,Cap,Consumer,7,55.98,0.05,372.26,144.11
100092,2024-09-07,North America,Apparel,Running Shoes,Corporate,2,18.42,0.0,36.83,11.1
100901,2024-09-07,Asia Pacific,Office Supplies,Pen Set,Corporate,3,21.05,0.0,63.16,26.08
101929,2024-09-07,Asia Pacific,Office Supplies,Sticky Notes,Corporate,4,10.26,0.0,41.03,16.24
101942,2024-09-08,Latin America,Home & Garden,Throw Blanket,Consumer,5,56.37,0.0,281.86,70.79
100575,2024-09-08,Europe,Electronics,Bluetooth Speaker,Small Business,2,97.21,0.0,194.42,91.36
100860,2024-09-08,Latin America,Electronics,Laptop Sleeve,Small Business,2,93.11,0.0,186.22,51.23
100757,2024-09-09,Latin America,Office Supplies,Stapler,Consumer,5,16.39,0.05,77.83,26.74
100243,2024-09-09,North America,Home & Garden,Candle Set,Consumer,6,29.92,0.15,152.57,52.27
102048,2024-09-09,Latin America,Home & Garden,Throw Blanket,Corporate,6,5.0,0.1,27.0,10.47
101251,2024-09-09,North America,Home & Garden,Candle Set,Consumer,6,26.86,0.15,136.97,58.92
101012,2024-09-09,North America,Office Supplies,Stapler,Corporate,6,24.78,0.0,148.67,61.78
100903,2024-09-10,North America,Furniture,Office Chair,Corporate,7,251.09,0.1,1581.88,540.54
101051,2024-09-10,Europe,Apparel,Hoodie,Consumer,3,47.27,0.05,134.71,56.06
101581,2024-09-10,North America,Office Supplies,Whiteboard,Consumer,6,17.13,0.1,92.5,34.22
100170,2024-09-11,Europe,Home & Garden,Throw Blanket,Small Business,1,45.16,0.05,42.9,10.76
101181,2024-09-11,North America,Home & Garden,Throw Blanket,Consumer,5,42.63,0.05,202.47,83.75
100628,2024-09-11,Europe,Office Supplies,Whiteboard,Consumer,5,20.05,0.0,100.25,25.45
100762,2024-09-11,Europe,Apparel,Hoodie,Consumer,3,38.83,0.0,116.48,31.52
101105,2024-09-11,North America,Electronics,Laptop Sleeve,Consumer,5,100.04,0.05,475.17,142.46
101224,2024-09-12,Latin America,Furniture,Desk Lamp,Consumer,5,111.98,0.0,559.91,201.19
100857,2024-09-13,Europe,Home & Garden,Candle Set,Corporate,2,49.1,0.05,93.29,25.11
101503,2024-09-13,North America,Apparel,Hoodie,Consumer,5,32.85,0.3,114.96,26.96
100390,2024-09-13,Europe,Furniture,Standing Desk,Small Business,1,257.58,0.0,257.58,70.61
100928,2024-09-14,North America,Electronics,Headphones,Consumer,3,71.09,0.0,213.27,59.28
100847,2024-09-15,Asia Pacific,Electronics,Wireless Mouse,Consumer,3,110.49,0.1,298.31,109.36
100941,2024-09-15,North America,Apparel,Hoodie,Consumer,5,35.35,0.2,141.42,62.04
101776,2024-09-15,Europe,Furniture,Filing Cabinet,Consumer,3,142.19,0.0,426.57,139.75
102162,2024-09-15,Asia Pacific,Home & Garden,Wall Art,Consumer,7,41.58,0.05,276.5,92.16
101706,2024-09-16,Asia Pacific,Office Supplies,Pen Set,Consumer,5,22.21,0.0,111.03,54.52
101319,2024-09-16,Asia Pacific,Office Supplies,Sticky Notes,Small Business,7,15.22,0.0,106.51,45.24
100346,2024-09-16,Europe,Furniture,Office Chair,Corporate,4,114.18,0.05,433.9,148.19
101876,2024-09-16,Asia Pacific,Electronics,Headphones,Consumer,3,97.77,0.1,263.98,72.41
100256,2024-09-17,North America,Electronics,Smartwatch,Consumer,5,111.26,0.1,500.69,132.64
102024,2024-09-17,Europe,Furniture,Desk Lamp,Small Business,4,192.23,0.1,692.03,240.41
101377,2024-09-18,Asia Pacific,Apparel,Jacket,Consumer,6,40.57,0.1,219.07,91.76
101476,2024-09-18,North America,Electronics,Wireless Mouse,Small Business,4,103.54,0.0,414.17,150.36
100198,2024-09-18,North America,Office Supplies,Stapler,Small Business,4,20.07,0.0,80.29,26.67
100852,2024-09-19,Asia Pacific,Electronics,Wireless Mouse,Consumer,6,20.44,0.2,98.11,33.25
100026,2024-09-19,North America,Home & Garden,Wall Art,Corporate,6,43.56,0.2,209.11,41.11
100696,2024-09-20,Latin America,Home & Garden,Garden Tool Set,Consumer,3,24.81,0.0,74.43,35.48
101461,2024-09-20,North America,Office Supplies,Sticky Notes,Consumer,3,19.22,0.0,57.66,27.56
100116,2024-09-20,North America,Office Supplies,Sticky Notes,Small Business,6,14.33,0.1,77.39,31.52
101849,2024-09-21,Asia Pacific,Office Supplies,Whiteboard,Consumer,3,20.93,0.1,56.52,26.19
101716,2024-09-21,Europe,Apparel,Running Shoes,Corporate,2,44.02,0.0,88.05,43.56
100602,2024-09-21,Europe,Home & Garden,Garden Tool Set,Corporate,1,37.37,0.0,37.37,14.93
101779,2024-09-21,Latin America,Apparel,Jacket,Consumer,5,40.8,0.1,183.61,64.92
100078,2024-09-22,Europe,Furniture,Office Chair,Small Business,6,279.52,0.0,1677.14,788.36
100271,2024-09-23,North America,Office Supplies,Notebook Pack,Consumer,4,18.38,0.0,73.51,21.48
101193,2024-09-23,Asia Pacific,Furniture,Desk Lamp,Consumer,3,214.67,0.0,644.01,306.62
101593,2024-09-24,Asia Pacific,Home & Garden,Garden Tool Set,Corporate,2,44.67,0.1,80.41,32.93
100017,2024-09-24,Asia Pacific,Electronics,Wireless Mouse,Consumer,3,48.91,0.0,146.72,60.98
102089,2024-09-25,Asia Pacific,Electronics,Smartwatch,Small Business,7,130.11,0.2,728.61,203.82
100744,2024-09-25,Europe,Apparel,Cap,Consumer,1,39.36,0.05,37.39,15.94
102022,2024-09-25,Europe,Electronics,Headphones,Small Business,4,85.63,0.0,342.53,160.76
102181,2024-09-25,Middle East,Apparel,Cap,Small Business,4,38.01,0.0,152.02,65.46
100763,2024-09-26,Asia Pacific,Electronics,Laptop Sleeve,Consumer,6,85.08,0.3,357.34,137.81
101585,2024-09-26,Europe,Office Supplies,Stapler,Consumer,3,20.76,0.05,59.16,22.0
101128,2024-09-27,Asia Pacific,Home & Garden,Garden Tool Set,Corporate,3,32.3,0.15,82.36,30.12
101268,2024-09-29,North America,Office Supplies,Stapler,Corporate,7,15.79,0.2,88.4,26.92
101146,2024-09-29,North America,Electronics,Smartwatch,Consumer,3,91.88,0.1,248.08,98.36
101007,2024-09-29,North America,Furniture,Desk Lamp,Consumer,4,279.03,0.1,1004.51,351.55
100481,2024-09-30,North America,Apparel,Jacket,Consumer,2,31.08,0.15,52.83,11.8
100317,2024-09-30,North America,Home & Garden,Plant Pot,Consumer,7,46.72,0.1,294.36,94.67
102127,2024-09-30,Asia Pacific,Office Supplies,Sticky Notes,Corporate,7,15.99,0.1,100.75,36.28
100826,2024-09-30,Middle East,Furniture,Standing Desk,Consumer,5,247.8,0.05,1177.04,477.9
100264,2024-10-01,Asia Pacific,Home & Garden,Throw Blanket,Consumer,6,46.05,0.05,262.46,122.8
101202,2024-10-01,Europe,Electronics,Laptop Sleeve,Consumer,1,93.88,0.3,65.71,26.03
101932,2024-10-01,North America,Furniture,Standing Desk,Consumer,7,201.97,0.2,1131.05,399.55
100971,2024-10-01,Europe,Office Supplies,Whiteboard,Corporate,5,22.92,0.3,80.2,20.11
100102,2024-10-01,North America,Home & Garden,Candle Set,Consumer,1,49.69,0.05,47.2,17.95
101700,2024-10-01,North America,Apparel,Jacket,Consumer,6,36.65,0.1,197.93,87.91
100774,2024-10-01,North America,Furniture,Standing Desk,Consumer,1,268.41,0.2,214.73,77.78
